"id","site","habitat","cage","day","species","nr_seeds_start","nr_seed_remain","nr_seeds_remov","no_dam_no_ger","no_dam_ger","agent","damage"
"5_SMC1_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,20,3,"fungi",0
"5_SMC2_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,19,6,"vertebrate",0
"5_SMC2_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,19,6,"insect",0
"5_SMC2_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,19,6,"fungi",0
"5_SMC3_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,16,2,"vertebrate",0
"5_SMC3_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,16,2,"insect",0
"5_SMC3_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,16,2,"fungi",7
"5_SMC4_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,22,3,"vertebrate",0
"5_SMC4_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,22,3,"insect",0
"5_SMC4_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,22,3,"fungi",0
"5_SMC5_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,18,5,"vertebrate",0
"5_SMC5_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,18,5,"insect",2
"5_SMC5_I","Site_5","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,18,5,"fungi",0
"6_LMC1_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,7,5,"vertebrate",0
"6_LMC1_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,7,5,"insect",13
"6_LMC1_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,7,5,"fungi",0
"6_LMC2_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,0,6,"vertebrate",0
"6_LMC2_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,0,6,"insect",17
"6_LMC2_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,0,6,"fungi",1
"6_LMC5_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,11,2,"vertebrate",0
"6_LMC5_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,11,2,"insect",10
"6_LMC5_I","Site_6","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,11,2,"fungi",2
"6_OC2_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,25,0,14,0,"vertebrate",0
"6_OC2_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,25,0,14,0,"insect",11
"6_OC2_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,25,0,14,0,"fungi",0
"6_SMC1_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,20,5,"vertebrate",0
"6_SMC1_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,20,5,"insect",0
"6_SMC1_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,20,5,"fungi",0
"6_SMC2_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,21,0,"vertebrate",0
"6_SMC2_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,21,0,"insect",0
"6_SMC2_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,21,0,"fungi",0
"6_SMC3_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,23,2,"vertebrate",0
"6_SMC3_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,23,2,"insect",0
"6_SMC3_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,23,2,"fungi",0
"6_SMC4_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,18,7,"vertebrate",0
"6_SMC4_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,18,7,"insect",0
"6_SMC4_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,18,7,"fungi",0
"6_SMC5_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,21,2,"vertebrate",0
"6_SMC5_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,21,2,"insect",0
"6_SMC5_I","Site_6","Forest_Core","small_meshed_cage",5,"Isolona",25,25,0,21,2,"fungi",2
"3_OC1_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,24,1,11,4,"vertebrate",0
"3_OC1_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,24,1,11,4,"insect",9
"3_OC1_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,24,1,11,4,"fungi",0
"4_OC1_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,24,1,12,8,"vertebrate",0
"4_OC1_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,24,1,12,8,"insect",4
"4_OC1_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,24,1,12,8,"fungi",0
"6_OC1_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,24,1,11,8,"vertebrate",0
"6_OC1_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,24,1,11,8,"insect",3
"6_OC1_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,24,1,11,8,"fungi",2
"2_OC3_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,23,2,13,5,"vertebrate",0
"2_OC3_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,23,2,13,5,"insect",5
"2_OC3_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,23,2,13,5,"fungi",0
"3_OC3_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,23,2,13,10,"vertebrate",0
"3_OC3_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,23,2,13,10,"insect",0
"3_OC3_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,23,2,13,10,"fungi",0
"3_OC5_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,23,2,12,0,"vertebrate",0
"3_OC5_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,23,2,12,0,"insect",11
"3_OC5_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,23,2,12,0,"fungi",0
"6_OC3_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,23,2,14,0,"vertebrate",0
"6_OC3_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,23,2,14,0,"insect",9
"6_OC3_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,23,2,14,0,"fungi",0
"2_OC4_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,22,3,12,5,"vertebrate",0
"2_OC4_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,22,3,12,5,"insect",5
"2_OC4_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,22,3,12,5,"fungi",0
"6_OC4_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,22,3,15,1,"vertebrate",0
"6_OC4_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,22,3,15,1,"insect",4
"6_OC4_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,22,3,15,1,"fungi",1
"3_OC2_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,21,4,1,3,"vertebrate",1
"3_OC2_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,21,4,1,3,"insect",16
"3_OC2_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,21,4,1,3,"fungi",0
"5_OC3_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,10,7,"vertebrate",2
"5_OC3_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,10,7,"insect",2
"5_OC3_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,10,7,"fungi",0
"5_OC4_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,11,2,"vertebrate",0
"5_OC4_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,11,2,"insect",8
"5_OC4_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,11,2,"fungi",0
"5_OC5_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,13,2,"vertebrate",0
"5_OC5_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,13,2,"insect",6
"5_OC5_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,21,4,13,2,"fungi",0
"3_OC4_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,20,5,13,2,"vertebrate",1
"3_OC4_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,20,5,13,2,"insect",4
"3_OC4_I","Site_3","Forest_Edge","opened_cage",5,"Isolona",25,20,5,13,2,"fungi",0
"1_OC2_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,19,6,5,2,"vertebrate",3
"1_OC2_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,19,6,5,2,"insect",6
"1_OC2_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,19,6,5,2,"fungi",3
"1_OC4_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,17,8,9,1,"vertebrate",0
"1_OC4_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,17,8,9,1,"insect",4
"1_OC4_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,17,8,9,1,"fungi",2
"4_OC4_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,13,12,5,2,"vertebrate",2
"4_OC4_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,13,12,5,2,"insect",4
"4_OC4_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,13,12,5,2,"fungi",0
"4_OC5_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,13,12,7,1,"vertebrate",0
"4_OC5_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,13,12,7,1,"insect",5
"4_OC5_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,13,12,7,1,"fungi",0
"1_OC1_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,10,15,4,1,"vertebrate",0
"1_OC1_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,10,15,4,1,"insect",4
"1_OC1_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,10,15,4,1,"fungi",1
"1_OC5_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,10,15,2,0,"vertebrate",0
"1_OC5_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,10,15,2,0,"insect",8
"1_OC5_I","Site_1","Forest_Edge","opened_cage",5,"Isolona",25,10,15,2,0,"fungi",0
"5_OC2_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,9,16,6,0,"vertebrate",2
"5_OC2_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,9,16,6,0,"insect",0
"5_OC2_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,9,16,6,0,"fungi",1
"6_OC5_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,9,16,6,2,"vertebrate",0
"6_OC5_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,9,16,6,2,"insect",1
"6_OC5_I","Site_6","Forest_Core","opened_cage",5,"Isolona",25,9,16,6,2,"fungi",0
"4_OC3_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,8,17,6,0,"vertebrate",0
"4_OC3_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,8,17,6,0,"insect",2
"4_OC3_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,8,17,6,0,"fungi",0
"4_OC2_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,4,21,1,1,"vertebrate",2
"4_OC2_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,4,21,1,1,"insect",0
"4_OC2_I","Site_4","Forest_Core","opened_cage",5,"Isolona",25,4,21,1,1,"fungi",0
"2_OC1_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,3,22,0,0,"vertebrate",0
"2_OC1_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,3,22,0,0,"insect",3
"2_OC1_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,3,22,0,0,"fungi",0
"2_OC2_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,1,24,0,0,"vertebrate",0
"2_OC2_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,1,24,0,0,"insect",1
"2_OC2_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,1,24,0,0,"fungi",0
"2_OC5_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,1,24,0,0,"vertebrate",0
"2_OC5_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,1,24,0,0,"insect",1
"2_OC5_I","Site_2","Forest_Edge","opened_cage",5,"Isolona",25,1,24,0,0,"fungi",0
"5_OC1_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,1,24,0,1,"vertebrate",0
"5_OC1_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,1,24,0,1,"insect",0
"5_OC1_I","Site_5","Forest_Core","opened_cage",5,"Isolona",25,1,24,0,1,"fungi",0
"1_LMC2_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,13,0,"vertebrate",0
"1_LMC2_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,13,0,"insect",4
"1_LMC2_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,13,0,"fungi",8
"1_LMC3_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,14,3,"vertebrate",0
"1_LMC3_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,14,3,"insect",7
"1_LMC3_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,14,3,"fungi",1
"1_LMC4_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,9,9,"vertebrate",0
"1_LMC4_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,9,9,"insect",7
"1_LMC4_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,9,9,"fungi",0
"1_LMC5_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,12,1,"vertebrate",0
"1_LMC5_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,12,1,"insect",10
"1_LMC5_I","Site_1","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,12,1,"fungi",2
"1_OC5_I","Site_1","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"1_OC5_I","Site_1","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"1_OC5_I","Site_1","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"1_SMC1_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,7,14,"vertebrate",0
"1_SMC1_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,7,14,"insect",1
"1_SMC1_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,7,14,"fungi",2
"1_SMC2_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,13,9,"vertebrate",0
"1_SMC2_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,13,9,"insect",2
"1_SMC2_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,13,9,"fungi",1
"1_SMC3_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,6,12,"vertebrate",0
"1_SMC3_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,6,12,"insect",0
"1_SMC3_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,6,12,"fungi",1
"1_SMC4_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,10,10,"vertebrate",0
"1_SMC4_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,10,10,"insect",0
"1_SMC4_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,10,10,"fungi",2
"1_SMC5_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,10,10,"vertebrate",0
"1_SMC5_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,10,10,"insect",0
"1_SMC5_I","Site_1","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,10,10,"fungi",1
"2_LMC1_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,16,0,"vertebrate",0
"2_LMC1_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,16,0,"insect",6
"2_LMC1_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,16,0,"fungi",0
"2_LMC2_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,13,4,"vertebrate",0
"2_LMC2_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,13,4,"insect",8
"2_LMC2_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,13,4,"fungi",0
"2_LMC3_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,8,5,"vertebrate",0
"2_LMC3_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,8,5,"insect",12
"2_LMC3_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,8,5,"fungi",0
"2_LMC4_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,1,0,0,0,"vertebrate",0
"2_LMC4_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,1,0,0,0,"insect",1
"2_LMC4_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,1,0,0,0,"fungi",0
"2_LMC5_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"2_LMC5_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,0,0,0,0,"insect",0
"2_LMC5_I","Site_2","Forest_Edge","large_meshed_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"2_OC2_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"2_OC2_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"2_OC2_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"2_OC3_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"2_OC3_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"2_OC3_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"2_OC4_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"2_OC4_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"2_OC4_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"2_OC5_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"2_OC5_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"2_OC5_I","Site_2","Forest_Edge","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"2_SMC1_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,7,8,"vertebrate",0
"2_SMC1_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,7,8,"insect",4
"2_SMC1_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,7,8,"fungi",6
"2_SMC2_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,21,3,"vertebrate",0
"2_SMC2_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,21,3,"insect",0
"2_SMC2_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,21,3,"fungi",1
"2_SMC3_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,13,10,"vertebrate",0
"2_SMC3_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,13,10,"insect",0
"2_SMC3_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,13,10,"fungi",2
"2_SMC4_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,21,4,"vertebrate",0
"2_SMC4_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,21,4,"insect",0
"2_SMC4_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,21,4,"fungi",0
"2_SMC5_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,8,16,"vertebrate",0
"2_SMC5_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,8,16,"insect",1
"2_SMC5_I","Site_2","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,8,16,"fungi",0
"3_LMC1_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,19,0,9,5,"vertebrate",0
"3_LMC1_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,19,0,9,5,"insect",5
"3_LMC1_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,19,0,9,5,"fungi",0
"3_LMC2_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,21,0,14,1,"vertebrate",0
"3_LMC2_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,21,0,14,1,"insect",6
"3_LMC2_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,21,0,14,1,"fungi",0
"3_LMC3_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,14,0,5,4,"vertebrate",0
"3_LMC3_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,14,0,5,4,"insect",4
"3_LMC3_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,14,0,5,4,"fungi",1
"3_LMC4_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,21,0,9,5,"vertebrate",0
"3_LMC4_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,21,0,9,5,"insect",7
"3_LMC4_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,21,0,9,5,"fungi",0
"3_LMC5_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,10,8,"vertebrate",0
"3_LMC5_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,10,8,"insect",4
"3_LMC5_I","Site_3","Forest_Edge","large_meshed_cage",10,"Isolona",25,25,0,10,8,"fungi",3
"3_OC4_I","Site_3","Forest_Edge","opened_cage",10,"Isolona",25,25,0,10,2,"vertebrate",0
"3_OC4_I","Site_3","Forest_Edge","opened_cage",10,"Isolona",25,25,0,10,2,"insect",8
"3_OC4_I","Site_3","Forest_Edge","opened_cage",10,"Isolona",25,25,0,10,2,"fungi",5
"3_SMC1_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,14,7,"vertebrate",0
"3_SMC1_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,14,7,"insect",3
"3_SMC1_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,14,7,"fungi",0
"3_SMC2_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,12,3,"vertebrate",0
"3_SMC2_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,12,3,"insect",3
"3_SMC2_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,12,3,"fungi",2
"3_SMC3_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,17,4,"vertebrate",0
"3_SMC3_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,17,4,"insect",0
"3_SMC3_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,17,4,"fungi",4
"3_SMC4_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,15,10,"vertebrate",0
"3_SMC4_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,15,10,"insect",0
"3_SMC4_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,15,10,"fungi",0
"3_SMC5_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,9,13,"vertebrate",0
"3_SMC5_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,9,13,"insect",0
"3_SMC5_I","Site_3","Forest_Edge","small_meshed_cage",10,"Isolona",25,25,0,9,13,"fungi",0
"4_LMC4_I","Site_4","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,12,3,"vertebrate",0
"4_LMC4_I","Site_4","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,12,3,"insect",10
"4_LMC4_I","Site_4","Forest_Core","large_meshed_cage",5,"Isolona",25,25,0,12,3,"fungi",0
"4_LMC2_I","Site_4","Forest_Core","large_meshed_cage",10,"Isolona",25,25,0,10,4,"vertebrate",0
"4_LMC2_I","Site_4","Forest_Core","large_meshed_cage",10,"Isolona",25,25,0,10,4,"insect",11
"4_LMC2_I","Site_4","Forest_Core","large_meshed_cage",10,"Isolona",25,25,0,10,4,"fungi",0
"4_LMC4_I","Site_4","Forest_Core","large_meshed_cage",10,"Isolona",25,25,0,8,0,"vertebrate",0
"4_LMC4_I","Site_4","Forest_Core","large_meshed_cage",10,"Isolona",25,25,0,8,0,"insect",4
"4_LMC4_I","Site_4","Forest_Core","large_meshed_cage",10,"Isolona",25,25,0,8,0,"fungi",4
"4_OC2_I","Site_4","Forest_Core","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"4_OC2_I","Site_4","Forest_Core","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"4_OC2_I","Site_4","Forest_Core","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"4_OC3_I","Site_4","Forest_Core","opened_cage",10,"Isolona",25,0,0,0,0,"vertebrate",0
"4_OC3_I","Site_4","Forest_Core","opened_cage",10,"Isolona",25,0,0,0,0,"insect",0
"4_OC3_I","Site_4","Forest_Core","opened_cage",10,"Isolona",25,0,0,0,0,"fungi",0
"4_SMC1_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,21,3,"vertebrate",0
"4_SMC1_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,21,3,"insect",0
"4_SMC1_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,21,3,"fungi",0
"4_SMC3_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,17,1,"vertebrate",0
"4_SMC3_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,17,1,"insect",0
"4_SMC3_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,17,1,"fungi",2
"4_SMC4_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,12,9,"vertebrate",0
"4_SMC4_I","Site_4","Forest_Core","small_meshed_cage",10,"Isolona",25,25,0,12,9,"insect",0
